course_code,year,title,credit_points_min,credit_points_max,terms_offered,prereq_codes,incompatibility_codes,academic_career,mode_of_delivery,url
MATH2301,2016,"Games, Graphs and Machines",6,6,S1,MATH1005|MATH1013|MATH1115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/MATH2301
MATH2301,2017,"Games, Graphs and Machines",6,6,S2,MATH1005|MATH1013|MATH1115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/MATH2301
MATH2301,2018,"Games, Graphs and Machines",6,6,S2,MATH1005|MATH1013|MATH1115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/MATH2301
MATH2301,2019,"Games, Graphs and Machines",6,6,S2,MATH1005|MATH1013|MATH1115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/MATH2301
MATH2301,2020,"Games, Graphs and Machines",6,6,S2,MATH1005|MATH1013|MATH1115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/MATH2301
MATH2301,2021,"Games, Graphs and Machines",6,6,S2,MATH1005|MATH1013|MATH1115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/MATH2301
MATH2301,2022,"Games, Graphs and Machines",6,6,S2,MATH1005|MATH1013|MATH1113|MATH1115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/MATH2301
MATH2301,2023,"Games, Graphs and Machines",6,6,S2,MATH1005|MATH1013|MATH1113|MATH1115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/MATH2301
MATH2301,2024,"Games, Graphs and Machines",6,6,S2,MATH1005|MATH1013|MATH1113|MATH1115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/MATH2301
MATH2301,2025,"Games, Graphs and Machines",6,6,S2,MATH1005|MATH1013|MATH1113|MATH1115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/MATH2301
MATH2301,2026,"Games, Graphs and Machines",6,6,S2,MATH1005|MATH1013|MATH1113|MATH1115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/MATH2301
MATH2301,2027,"Games, Graphs and Machines",6,6,S2,MATH1005|MATH1013|MATH1113|MATH1115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/MATH2301
MATH2305,2014,Differential Equations and Applications,6,6,S1,MATH1014|MATH1116|MATH2013|MATH2023|MATH2027|ENGN2212|MATH2405,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/MATH2305
MATH2305,2015,Differential Equations and Applications,6,6,S1,MATH1014|MATH1116|MATH2405,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/MATH2305
MATH2305,2016,Applied Mathematics I,6,6,S1,MATH1113|MATH1014|MATH1116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/MATH2305
MATH2305,2017,Applied Mathematics I,6,6,S1,MATH1113|MATH1014|MATH1116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/MATH2305
MATH2305,2018,Applied Mathematics I,6,6,S1,MATH1113|MATH1014|MATH1116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/MATH2305
MATH2305,2019,Applied Mathematics I,6,6,S1,MATH1113|MATH1014|MATH1116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/MATH2305
MATH2305,2020,Applied Mathematics I,6,6,S1,MATH1113|MATH1014|MATH1116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/MATH2305
MATH2305,2021,Applied Mathematics I,6,6,S1,MATH1113|MATH1014|MATH1116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/MATH2305
MATH2305,2022,Applied Mathematics I,6,6,S1,MATH1113|MATH1014|MATH1116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/MATH2305
MATH2305,2023,Applied Mathematics I,6,6,S1,MATH1113|MATH1014|MATH1116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/MATH2305
MATH2305,2024,Applied Mathematics I,6,6,S1,MATH1113|MATH1014|MATH1116|MATH1013,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/MATH2305
MATH2305,2025,Applied Mathematics I,6,6,S1,MATH1113|MATH1014|MATH1116|MATH1013,MATH6405,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/MATH2305
MATH2305,2026,Applied Mathematics I,6,6,S1,MATH1113|MATH1014|MATH1116|MATH1013,MATH6405,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/MATH2305
MATH2305,2027,Applied Mathematics I,6,6,UNKNOWN,MATH1113|MATH1014|MATH1116|MATH1013,MATH6405,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/MATH2305
MATH2306,2014,Partial Differential Equations and Applications,6,6,S2,MATH2305|MATH2405|MATH2014|MATH2114|MATH2406|MATH3109|MATH3209,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/MATH2306
MATH2306,2015,Partial Differential Equations and Applications,6,6,S2,MATH2305|MATH2405|MATH2406,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/MATH2306
MATH2306,2016,Applied Mathematics II,6,6,S2,MATH2305|MATH2405|MATH2406,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/MATH2306
MATH2306,2017,Applied Mathematics II,6,6,S2,MATH2305,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/MATH2306
MATH2306,2018,Applied Mathematics II,6,6,S2,MATH2305|MATH2405|MATH2406,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/MATH2306
MATH2306,2019,Applied Mathematics II,6,6,S2,MATH2305|MATH2405|MATH2406,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/MATH2306
MATH2306,2020,Applied Mathematics II,6,6,S2,MATH2305|MATH2405|MATH2406,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/MATH2306
MATH2306,2021,Applied Mathematics II,6,6,S2,MATH2305|MATH2405|MATH2406,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/MATH2306
MATH2306,2023,Applied Mathematics II,6,6,S2,MATH2305|MATH2405|MATH2406,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/MATH2306
MATH2306,2024,Applied Mathematics II,6,6,S2,MATH2305|MATH2405|MATH2406,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/MATH2306
MATH2306,2025,Applied Mathematics II,6,6,S2,MATH2305,MATH6406,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/MATH2306
MATH2306,2026,Applied Mathematics II,6,6,S2,MATH2305,MATH6406,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/MATH2306
MATH2306,2027,Applied Mathematics II,6,6,UNKNOWN,MATH2305,MATH6406,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/MATH2306
MATH2307,2014,Bioinformatics and Biological Modelling,6,6,S2,MATH1014|MATH1116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/MATH2307
MATH2307,2015,Bioinformatics and Biological Modelling,6,6,S2,MATH1014|MATH1116|MATH6100,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/MATH2307
MATH2307,2016,Bioinformatics and Biological Modelling,6,6,S2,MATH1014|MATH1116|MATH6100,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/MATH2307
MATH2307,2017,Bioinformatics and Biological Modelling,6,6,S2,MATH1014|MATH1116|MATH6100,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/MATH2307
MATH2307,2018,Bioinformatics and Biological Modelling,6,6,S2,MATH1014|MATH1116|MATH6100,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/MATH2307
MATH2307,2019,Bioinformatics and Biological Modelling,6,6,S2,MATH1014|MATH1116|MATH6100,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/MATH2307
MATH2307,2020,Bioinformatics and Biological Modelling,6,6,S2,MATH1014|MATH1116|MATH6100,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/MATH2307
MATH2307,2021,Bioinformatics and Biological Modelling,6,6,S2,MATH1014|MATH1116|MATH6100,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/MATH2307
MATH2307,2022,Bioinformatics and Biological Modelling,6,6,S2,MATH1014|MATH1116|MATH6100,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/MATH2307
MATH2307,2023,Bioinformatics and Biological Modelling,6,6,S2,MATH1014|MATH1116|MATH6100,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/MATH2307
MATH2307,2024,Bioinformatics and Biological Modelling,6,6,S2,MATH1014|MATH1116|MATH6100,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/MATH2307
MATH2307,2025,Bioinformatics and Biological Modelling,6,6,S2,MATH1014|MATH1116|MATH6100,,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/MATH2307
MATH2307,2026,Bioinformatics and Biological Modelling,6,6,S2,MATH1014|MATH1116|MATH6100,,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/MATH2307
MATH2307,2027,Bioinformatics and Biological Modelling,6,6,S2,MATH1014|MATH1116|MATH6100,,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/MATH2307
MATH2320,2014,Analysis 1 Honours: Metric Spaces and Applications,6,6,S1,MATH1021|MATH1116|MATH2021|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/MATH2320
MATH2320,2015,Advanced Analysis 1: Metric Spaces and Applications,6,6,S1,MATH1116|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/MATH2320
MATH2320,2016,Advanced Analysis 1: Metric Spaces and Applications,6,6,S1,MATH1116|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/MATH2320
MATH2320,2017,Advanced Analysis 1: Metric Spaces and Applications,6,6,S1,MATH1116|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/MATH2320
MATH2320,2018,Advanced Analysis 1: Metric Spaces and Applications,6,6,S1,MATH1116|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/MATH2320
MATH2320,2019,Advanced Analysis 1: Metric Spaces and Applications,6,6,S1,MATH1116|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/MATH2320
MATH2320,2020,Advanced Analysis 1: Metric Spaces and Applications,6,6,S1,MATH1116|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/MATH2320
MATH2320,2021,Advanced Analysis 1: Metric Spaces and Applications,6,6,S1,MATH1116|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/MATH2320
MATH2320,2022,Advanced Analysis 1: Metric Spaces and Applications,6,6,S1,MATH1116|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/MATH2320
MATH2320,2023,Advanced Analysis 1: Metric Spaces and Applications,6,6,S1,MATH1116|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/MATH2320
MATH2320,2024,Advanced Analysis 1: Metric Spaces and Applications,6,6,S1,MATH1116|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/MATH2320
MATH2320,2025,Advanced Analysis 1: Metric Spaces and Applications,6,6,S1,MATH1116|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/MATH2320
MATH2320,2026,Advanced Analysis 1: Metric Spaces and Applications,6,6,S1,MATH1116|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/MATH2320
MATH2320,2027,Advanced Analysis 1: Metric Spaces and Applications,6,6,UNKNOWN,MATH1116|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/MATH2320
MATH2322,2014,"Algebra 1 Honours: Groups, Rings and Advanced Linear Algebra",6,6,S2,MATH1021|MATH1116|MATH2021|MATH2028|MATH3104,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/MATH2322
MATH2322,2015,"Advanced Algebra 1: Groups, Rings and Linear Algebra",6,6,S2,MATH1116|MATH1115|MATH3104,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/MATH2322
MATH2322,2016,"Advanced Algebra 1: Groups, Rings and Linear Algebra",6,6,S2,MATH1116|MATH1115|MATH3104,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/MATH2322
MATH2322,2017,"Advanced Algebra 1: Groups, Rings and Linear Algebra",6,6,S2,MATH1116|MATH1115|MATH3104,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/MATH2322
MATH2322,2018,"Advanced Algebra 1: Groups, Rings and Linear Algebra",6,6,S2,MATH1116|MATH1115|MATH3104,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/MATH2322
MATH2322,2019,"Advanced Algebra 1: Groups, Rings and Linear Algebra",6,6,S2,MATH1116|MATH1115|MATH3104,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/MATH2322
MATH2322,2020,"Advanced Algebra 1: Groups, Rings and Linear Algebra",6,6,S2,MATH1116|MATH1115|MATH3104,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/MATH2322
MATH2322,2021,"Advanced Algebra 1: Groups, Rings and Linear Algebra",6,6,S2,MATH1116|MATH1115|MATH2222,MATH3104,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/MATH2322
MATH2322,2022,"Advanced Algebra 1: Groups, Rings and Linear Algebra",6,6,S2,MATH1116|MATH1115|MATH2222,MATH3104,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/MATH2322
MATH2322,2023,"Advanced Algebra 1: Groups, Rings and Linear Algebra",6,6,S2,MATH1116|MATH1115|MATH2222,MATH3104,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/MATH2322
MATH2322,2024,"Advanced Algebra 1: Groups, Rings and Linear Algebra",6,6,S2,MATH1116|MATH1115|MATH2222,MATH3104,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/MATH2322
MATH2322,2025,"Advanced Algebra 1: Groups, Rings and Linear Algebra",6,6,S2,MATH1116|MATH1115|MATH2222,MATH3104|MATH6118,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/MATH2322
MATH2322,2026,"Advanced Algebra 1: Groups, Rings and Linear Algebra",6,6,S2,MATH1116|MATH1115|MATH2222,MATH3104|MATH6118,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/MATH2322
MATH2322,2027,"Advanced Algebra 1: Groups, Rings and Linear Algebra",6,6,UNKNOWN,MATH1116|MATH1115|MATH2222,MATH3104|MATH6118,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/MATH2322
MATH3015,2014,Mathematics of Finance,6,6,S2,MATH3029|MATH3320,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/MATH3015
MATH3015,2015,Mathematics of Finance,6,6,S2,MATH3029|MATH3320|FINM3007|MATH6115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/MATH3015
MATH3015,2016,Mathematics of Finance,6,6,S2,MATH3029|MATH3320|FINM3007|MATH6115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/MATH3015
MATH3015,2017,Mathematics of Finance,6,6,S2,MATH3029|MATH3320|FINM3007|MATH6115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/MATH3015
MATH3015,2018,Mathematics of Finance,6,6,S2,MATH3029|MATH3320|FINM3007|MATH6115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/MATH3015
MATH3015,2019,Mathematics of Finance,6,6,S2,MATH3029|MATH3320|FINM3007|MATH6115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/MATH3015
MATH3015,2020,Stochastic Analysis with Financial Applications,6,6,S2,MATH3029|MATH3320|MATH6115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/MATH3015
MATH3015,2021,Stochastic Analysis with Financial Applications,6,6,S2,MATH3029|MATH3320|MATH6115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/MATH3015
MATH3015,2022,Stochastic Analysis with Financial Applications,6,6,S2,MATH3029|MATH3320|MATH6115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/MATH3015
MATH3015,2023,Stochastic Analysis with Financial Applications,6,6,S2,MATH3029|MATH3320|MATH6115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/MATH3015
MATH3015,2024,Stochastic Analysis with Financial Applications,6,6,S2,MATH3029|MATH3320|MATH6115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/MATH3015
MATH3015,2025,Stochastic Analysis with Financial Applications,6,6,S2,MATH3029|MATH3320|MATH6115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/MATH3015
MATH3015,2026,Stochastic Analysis with Financial Applications,6,6,S2,MATH3029|MATH3320|MATH6115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/MATH3015
MATH3015,2027,Stochastic Analysis with Financial Applications,6,6,UNKNOWN,MATH3029|MATH3320|MATH6115,,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/MATH3015
MATH3029,2014,Probability Modelling with Applications,6,6,S1,STAT2001|MATH2320|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/MATH3029
MATH3029,2015,Probability Modelling with Applications,6,6,S1,STAT2001|MATH2320|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/MATH3029
MATH3029,2016,Probability Modelling with Applications,6,6,S1,STAT2001|MATH2320|MATH3116,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/MATH3029
MATH3029,2017,Probability Modelling with Applications,6,6,S1,STAT2001|MATH2320|MATH3116|STAT2005,MATH6109,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/MATH3029
MATH3029,2018,Probability Modelling with Applications,6,6,S1,STAT2001|MATH2320|MATH3116|STAT2005,MATH6109,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/MATH3029
MATH3029,2019,Probability Modelling with Applications,6,6,S1,STAT2001|MATH2320|MATH3116|STAT2005,MATH6109,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/MATH3029
MATH3029,2020,Probability Theory with Applications,6,6,S1,STAT2001|MATH2320|MATH3116|STAT2005,MATH6109,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/MATH3029
MATH3029,2021,Probability Theory with Applications,6,6,S1,STAT2001|MATH2320|MATH3116|STAT2005,MATH6109,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/MATH3029
MATH3029,2022,Probability Theory with Applications,6,6,S1,STAT2001|MATH2320|MATH3116|STAT2005,MATH6109,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/MATH3029
MATH3029,2023,Probability Theory with Applications,6,6,S1,STAT2001|MATH2320|MATH3116|STAT2005,MATH6109,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/MATH3029
MATH3029,2024,Probability Theory with Applications,6,6,S1,STAT2001|MATH2320|MATH3116|STAT2005,MATH6109,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/MATH3029
MATH3029,2025,Probability Theory with Applications,6,6,S1,STAT2001|MATH2320|MATH3116|STAT2005,MATH6109,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/MATH3029
MATH3029,2026,Probability Theory with Applications,6,6,S1,STAT2001|MATH2320|MATH3116|STAT2005,MATH6109,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/MATH3029
MATH3029,2027,Probability Theory with Applications,6,6,S1,STAT2001|MATH2320|MATH3116|STAT2005,MATH6109,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/MATH3029
MATH3062,2014,Fractal Geometry & Applications to Digital Imaging,6,6,S2,MATH2305|MATH2405,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/MATH3062
MATH3062,2015,Fractal Geometry & Applications to Digital Imaging,6,6,S2,MATH2305|MATH2405,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/MATH3062
MATH3062,2016,Fractal Geometry & Applications to Digital Imaging,6,6,S2,MATH2305|MATH2405,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/MATH3062
MATH3062,2017,Fractal Geometry and Chaotic Dynamics,6,6,S1,MATH1116,MATH6116,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/MATH3062
MATH3062,2018,Fractal Geometry and Chaotic Dynamics,6,6,S1,MATH1116,MATH6116,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/MATH3062
MATH3062,2019,Fractal Geometry and Chaotic Dynamics,6,6,S1,MATH1116,MATH6116,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/MATH3062
MATH3062,2020,Fractal Geometry and Chaotic Dynamics,6,6,S1,MATH1116,MATH6116,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/MATH3062
MATH3062,2021,Fractal Geometry and Chaotic Dynamics,6,6,S1,MATH1116,MATH6116,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/MATH3062
MATH3062,2022,Fractal Geometry and Chaotic Dynamics,6,6,S1,MATH1116,MATH6116,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/MATH3062
MATH3062,2023,Fractal Geometry and Chaotic Dynamics,6,6,S1,MATH1116,MATH6116,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/MATH3062
MATH3062,2024,Fractal Geometry and Chaotic Dynamics,6,6,UNKNOWN,MATH1116,MATH6116,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/MATH3062
MATH3062,2025,Fractal Geometry and Chaotic Dynamics,6,6,S1,MATH1116,MATH6116,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/MATH3062
MATH3062,2026,Fractal Geometry and Chaotic Dynamics,6,6,S1,MATH1116,MATH6116,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/MATH3062
MATH3062,2027,Fractal Geometry and Chaotic Dynamics,6,6,S1,MATH1116,MATH6116,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/MATH3062
MATH3133,2014,Environmental Mathematics,6,6,S2,MATH3501,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/MATH3133
MATH3133,2015,Environmental Mathematics,6,6,S2,MATH3501|MATH6102,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/MATH3133
MATH3133,2016,Environmental Mathematics,6,6,UNKNOWN,MATH3501|MATH6102,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/MATH3133
MATH3133,2017,Environmental Mathematics,6,6,S2,MATH2305|MATH2405|MATH6102,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/MATH3133
MATH3133,2018,Environmental Mathematics,6,6,UNKNOWN,MATH2305|MATH2405|MATH6102,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/MATH3133
MATH3133,2019,Environmental Mathematics,6,6,S2,MATH2305|MATH2405|MATH6102,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/MATH3133
MATH3133,2020,Environmental Mathematics,6,6,UNKNOWN,MATH2305|MATH2405|MATH6102,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/MATH3133
MATH3133,2021,Environmental Mathematics,6,6,S2,MATH2305|MATH2405|MATH6102,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/MATH3133
MATH3133,2022,Environmental Mathematics,6,6,S2,MATH2305|MATH2405|MATH6102,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/MATH3133
MATH3133,2023,Environmental Mathematics,6,6,S2,MATH2305|MATH2405|MATH6102,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/MATH3133
MATH3133,2024,Environmental Mathematics,6,6,S2,MATH2305|MATH2405|MATH6102,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/MATH3133
MATH3133,2025,Environmental Mathematics,6,6,S2,MATH2305|MATH2405|MATH6102,,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/MATH3133
MATH3133,2026,Environmental Mathematics,6,6,S2,MATH2305|MATH2405|MATH6102,,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/MATH3133
MATH3133,2027,Environmental Mathematics,6,6,S2,MATH2305|MATH2405|MATH6102,,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/MATH3133
MATH3228,2014,Complex Analysis Honours,6,6,S2,MATH3320,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/MATH3228
MATH3228,2015,Advanced Complex Analysis,6,6,S2,MATH3320,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/MATH3228
MATH3228,2016,Advanced Complex Analysis,6,6,S2,MATH2320,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/MATH3228
MATH3228,2017,Advanced Complex Analysis,6,6,S2,MATH2320,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/MATH3228
MATH3228,2018,Advanced Complex Analysis,6,6,S2,MATH2320,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/MATH3228
MATH3228,2019,Advanced Complex Analysis,6,6,S2,MATH2320,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/MATH3228
MATH3228,2020,Advanced Complex Analysis,6,6,S2,MATH2320,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/MATH3228
MATH3228,2021,Advanced Complex Analysis,6,6,S2,MATH2320,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/MATH3228
MATH3228,2022,Advanced Complex Analysis,6,6,S2,MATH2320,,UGRD,In Person,https://programsandcourses.anu.edu.au/2022/course/MATH3228
MATH3228,2023,Advanced Complex Analysis,6,6,S2,MATH2320,,UGRD,In Person,https://programsandcourses.anu.edu.au/2023/course/MATH3228
MATH3228,2024,Advanced Complex Analysis,6,6,S2,MATH2320,,UGRD,In Person,https://programsandcourses.anu.edu.au/2024/course/MATH3228
MATH3228,2025,Advanced Complex Analysis,6,6,S2,MATH2320,,UGRD,In Person,https://programsandcourses.anu.edu.au/2025/course/MATH3228
MATH3228,2026,Advanced Complex Analysis,6,6,S2,MATH2320,,UGRD,In Person,https://programsandcourses.anu.edu.au/2026/course/MATH3228
MATH3228,2027,Advanced Complex Analysis,6,6,S2,MATH2320,,UGRD,In Person,https://programsandcourses.anu.edu.au/2027/course/MATH3228
MATH3301,2014,Number Theory and Cryptography,6,6,S2,MATH2016|MATH2302|MATH2303|MATH2301|MATH1116|MATH1014|MATH3001,,UGRD,In Person,https://programsandcourses.anu.edu.au/2014/course/MATH3301
MATH3301,2015,Number Theory and Cryptography,6,6,S1|S2,MATH2301|MATH1116|MATH1014|MATH6114,,UGRD,In Person,https://programsandcourses.anu.edu.au/2015/course/MATH3301
MATH3301,2016,Number Theory and Cryptography,6,6,S2,MATH2301|MATH1116|MATH1014|MATH6114,,UGRD,In Person,https://programsandcourses.anu.edu.au/2016/course/MATH3301
MATH3301,2017,Number Theory and Cryptography,6,6,S2,MATH2301|MATH1116|MATH1014|MATH6114,,UGRD,In Person,https://programsandcourses.anu.edu.au/2017/course/MATH3301
MATH3301,2018,Number Theory and Cryptography,6,6,S2,MATH2301|MATH1116|MATH1014|MATH6114,,UGRD,In Person,https://programsandcourses.anu.edu.au/2018/course/MATH3301
MATH3301,2019,Number Theory and Cryptography,6,6,S2,MATH2301|MATH1116|MATH1014|MATH6114,,UGRD,In Person,https://programsandcourses.anu.edu.au/2019/course/MATH3301
MATH3301,2020,Number Theory and Cryptography,6,6,S2,MATH2301|MATH1116|MATH1014|MATH6114,,UGRD,In Person,https://programsandcourses.anu.edu.au/2020/course/MATH3301
MATH3301,2021,Number Theory and Cryptography,6,6,S2,MATH2301|MATH1116|MATH1014|MATH6114,,UGRD,In Person,https://programsandcourses.anu.edu.au/2021/course/MATH3301
